STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
51,047,51047,Culpeper,Culpeper County,-77.9564758,38.4859303,Virginia,VA
51,165,51165,Rockingham,Rockingham County,-78.8853213,38.5075848,Virginia,VA
51,187,51187,Warren,Warren County,-78.207594,38.9082214,Virginia,VA
51,683,51683,Manassas,Manassas city,-77.4826328,38.7468077,Virginia,VA
51,131,51131,Northampton,Northampton County,-75.9240177,37.3027754,Virginia,VA
51,091,51091,Highland,Highland County,-79.5644718,38.3662431,Virginia,VA
51,177,51177,Spotsylvania,Spotsylvania County,-77.6572264,38.1824314,Virginia,VA
51,041,51041,Chesterfield,Chesterfield County,-77.5858474,37.3784338,Virginia,VA
51,025,51025,Brunswick,Brunswick County,-77.8614832,36.7642043,Virginia,VA
51,149,51149,Prince George,Prince George County,-77.2209931,37.1873255,Virginia,VA
51,650,51650,Hampton,Hampton city,-76.2972931,37.0479606,Virginia,VA
51,069,51069,Frederick,Frederick County,-78.2638291,39.2036601,Virginia,VA
51,033,51033,Caroline,Caroline County,-77.3523482,38.0303193,Virginia,VA
51,570,51570,Colonial Heights,Colonial Heights city,-77.3968043,37.2616846,Virginia,VA
51,810,51810,Virginia Beach,Virginia Beach city,-76.0252078,36.7799845,Virginia,VA
51,103,51103,Lancaster,Lancaster County,-76.4126628,37.7048433,Virginia,VA
51,159,51159,Richmond,Richmond County,-76.7305609,37.9428936,Virginia,VA
51,117,51117,Mecklenburg,Mecklenburg County,-78.3689592,36.6872563,Virginia,VA
